Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-07-31,10791.02,10791.02,10674.31,10674.31,1637944
2013-08-01,10593.7,10593.7,10542,10542,1629856
2013-08-02,10777.03,10823.97,10777.03,10816.88,1607055
2013-08-05,10857.71,10875.14,10834.5,10875.14,2093556
2013-08-06,10893.67,10909.43,10878.94,10878.94,2513965
2013-08-07,10961.65,11026.84,10961.65,11026.84,1069121
2013-08-08,11226.37,11322.09,11225.59,11225.59,2498052
2013-08-09,11335.42,11335.42,11117.67,11117.67,861508
2013-08-12,11215.11,11372.25,11206.67,11372.25,2170222
2013-08-13,11476.96,11513.21,11311.61,11513.21,1694044
2013-08-14,11595.83,11715.07,11595.83,11690.71,4529487
2013-08-16,11682.78,11727.85,11682.78,11690.04,1521629
2013-08-19,11694.86,11832.91,11678.21,11832.91,1713355
2013-08-20,11615.8,11681.09,11615.8,11681.09,1436257
2013-08-21,11690.94,11690.94,11275.05,11275.05,501351
2013-08-22,11375.81,11375.81,11308.21,11308.21,1613494
2013-08-23,11281.26,11316.43,11281.26,11299.03,781558
2013-08-26,11236.69,11236.69,11169.81,11169.81,435696
2013-08-27,10981.97,10981.97,10916.88,10960.9,3330749
2013-08-28,10810.02,11012.65,10810.02,11012.65,1180441
2013-08-29,11131.13,11131.13,10971.26,10971.26,734987
2013-08-30,10976.7,11338.35,10976.7,11338.35,1561456
2013-09-02,11407.45,11407.45,11358.29,11358.29,1700988
2013-09-03,11410.46,11410.46,11123.46,11123.46,889443
2013-09-04,11104.49,11104.49,11030.6,11030.6,1420795
2013-09-05,10799.31,10799.31,10384.76,10594.99,2875949
2013-09-06,10994.74,11019.09,10922.19,11019.09,1578102
2013-09-09,11059.07,11179.99,11059.07,11179.99,989736
2013-09-10,11391.95,11614.32,11391.95,11614.32,2594229
2013-09-11,11773.55,11964.66,11773.55,11964.66,3995461
2013-09-12,11891.47,12028.04,11891.47,12008.19,2336232
2013-09-13,12048.17,12048.17,11903.5,11903.5,2848311
2013-09-16,11822.32,11822.32,11523,11523,795133
2013-09-17,11533.24,11756.05,11533.24,11756.05,655019
2013-09-18,11556.33,11560.14,11509.56,11509.56,1623637
2013-09-19,11741.12,11837.61,11723.11,11837.61,2402983
2013-09-20,11686.35,12208.25,11686.35,12208.25,1754245
2013-09-23,12059.45,12125.36,12059.45,12125.36,1217725
2013-09-24,12064.54,12064.54,11972.44,11972.44,1089463
2013-09-25,11892.16,11982.27,11892.16,11982.27,2073566
2013-09-26,12014.27,12090.32,12014.27,12052.97,3489342
2013-09-27,12071.73,12071.73,11986.86,11986.86,2293801
2013-09-30,11855.72,11855.72,11595.82,11595.82,2171718
2013-10-01,11649.27,11846.38,11649.27,11834.68,2501847
2013-10-02,11743.62,11885.2,11743.62,11885.2,2832242
2013-10-03,12001.2,12014.4,12001.2,12013.81,2549647
2013-10-04,11951.53,11982.47,11920.79,11920.79,1714969
2013-10-07,11905.9,11905.9,11839.73,11870.49,472906
2013-10-08,11852.94,11869.37,11801.94,11801.94,2121126
2013-10-09,11742.12,11816.49,11742.12,11774.35,1759832
2013-10-10,12036.22,12079.03,11972.94,12079.03,2099922
2013-10-11,12109.74,12297.31,12109.74,12297.31,2884334
2013-10-14,12221.78,12221.78,12188.55,12189.28,894921
2013-10-15,12251.58,12359.11,12142.55,12142.55,2553350
